Dates,start_nav,end_nav,BRL_weight,AUD_weight,BCOM_weight,XAU_weight,BRL_dollar,AUD_dollar,BCOM_dollar,XAU_dollar,Cash_dollar,strategy_return,gross_leverage,active_signals
2023-06-07,226508410.2483384,226489713.9561402,0.25,0.0,0.0,0.0,56627102.5620846,0.0,0.0,0.0,169881307.6862538,-8.254127154785906e-05,0.25,1.0
2023-06-08,226489713.9561402,226428693.1531295,0.25,0.0,0.0,0.0,56622428.48903505,0.0,0.0,0.0,169867285.46710515,-0.0002694197539694909,0.25,1.0
2023-06-09,226428693.1531295,227026179.9392269,0.25,0.0,0.0,0.0,56607173.28828237,0.0,0.0,0.0,169821519.86484712,0.002638741485352758,0.25,1.0
2023-06-12,227026179.9392269,226937969.96061823,0.25,0.0,0.0,0.0,56756544.984806724,0.0,0.0,0.0,170269634.95442018,-0.00038854540314367525,0.25,1.0
2023-06-13,226937969.96061823,227341119.95557413,0.25,0.0,0.0,0.0,56734492.49015456,0.0,0.0,0.0,170203477.47046366,0.0017764766073560811,0.25,1.0
2023-06-14,227341119.95557413,227499769.27247998,0.25,0.0,0.0,0.0,56835279.98889353,0.0,0.0,0.0,170505839.9666806,0.0006978469928223263,0.25,1.0
2023-06-15,227499769.27247998,227800133.21521643,0.25,0.0,0.0,0.0,56874942.318119995,0.0,0.0,0.0,170624826.95435998,0.0013202824059865836,0.25,1.0
2023-06-16,227800133.21521643,227746004.49665216,0.25,0.0,0.0,0.0,56950033.30380411,0.0,0.0,0.0,170850099.91141233,-0.00023761495570823188,0.25,1.0
2023-06-19,227746004.49665216,228343755.83670482,0.25,0.0,0.0,0.0,56936501.12416304,0.0,0.0,0.0,170809503.37248912,0.0026246402933556845,0.25,1.0
2023-06-20,228343755.83670482,228151321.57971492,0.25,0.0,0.0,0.0,57085938.959176205,0.0,0.0,0.0,171257816.8775286,-0.0008427393001607664,0.25,1.0
2023-06-21,228151321.57971492,228432900.9676399,0.25,0.0,0.0,0.0,57037830.39492873,0.0,0.0,0.0,171113491.1847862,0.001234178202323355,0.25,1.0
2023-06-22,228432900.9676399,228385039.4268918,0.25,0.0,0.0,0.0,57108225.24190997,0.0,0.0,0.0,171324675.7257299,-0.00020952122284204067,0.25,1.0
2023-06-23,228385039.4268918,227635359.69424587,0.25,0.25,0.0,0.0,57096259.85672295,57096259.85672295,0.0,0.0,114192519.7134459,-0.003282525574035744,0.5,2.0
2023-06-26,227635359.69424587,227679361.14125237,0.25,0.25,0.0,0.0,56908839.92356147,56908839.92356147,0.0,0.0,113817679.84712294,0.00019329794398204037,0.5,2.0
2023-06-27,227679361.14125237,227565172.83269063,0.25,0.25,0.0,0.0,56919840.28531309,56919840.28531309,0.0,0.0,113839680.57062618,-0.0005015312235125691,0.5,2.0
2023-06-28,227565172.83269063,226111070.9258059,0.25,0.25,0.0,0.0,56891293.20817266,56891293.20817266,0.0,0.0,113782586.41634531,-0.006389826214549116,0.5,2.0
2023-06-29,226111070.9258059,226250814.73366314,0.25,0.25,0.0,0.0,56527767.731451474,56527767.731451474,0.0,0.0,113055535.46290295,0.0006180316925000484,0.5,2.0
2023-06-30,226250814.73366314,226999339.38143957,0.25,0.25,0.0,0.0,56562703.683415785,56562703.683415785,0.0,0.0,113125407.36683157,0.0033083843196657914,0.5,2.0
2023-07-03,226999339.38143957,227686707.04844657,0.25,0.25,0.0,0.0,56749834.84535989,56749834.84535989,0.0,0.0,113499669.69071978,0.0030280602088094133,0.5,2.0
2023-07-04,227686707.04844657,227458534.8776629,0.25,0.25,0.0,0.0,56921676.76211164,56921676.76211164,0.0,0.0,113843353.52422328,-0.0010021321566880959,0.5,2.0
2023-07-05,227458534.8776629,226781985.2810877,0.25,0.25,0.0,0.0,56864633.719415724,56864633.719415724,0.0,0.0,113729267.43883145,-0.0029743865049473017,0.5,2.0
2023-07-06,226781985.2810877,225806767.48129648,0.25,0.25,0.0,0.0,56695496.320271924,56695496.320271924,0.0,0.0,113390992.64054385,-0.004300243683740879,0.5,2.0
2023-07-07,225806767.48129648,226780637.77759948,0.25,0.25,0.0,0.0,56451691.87032412,56451691.87032412,0.0,0.0,112903383.74064824,0.004312848136332648,0.5,2.0
2023-07-10,226780637.77759948,226503096.48361176,0.25,0.25,0.0,0.0,56695159.44439987,56695159.44439987,0.0,0.0,113390318.88879974,-0.0012238315259519295,0.5,2.0
2023-07-11,226503096.48361176,226240245.18207952,0.25,0.25,0.0,0.0,56625774.12090294,56625774.12090294,0.0,0.0,113251548.24180588,-0.0011604755326215521,0.5,2.0
2023-07-12,226240245.18207952,228623110.51808536,0.25,0.25,0.25,0.0,56560061.29551988,56560061.29551988,56560061.29551988,0.0,56560061.29551988,0.010532455594220669,0.75,3.0
2023-07-13,228623110.51808536,230104910.5456312,0.25,0.25,0.25,0.0,57155777.62952134,57155777.62952134,57155777.62952134,0.0,57155777.62952134,0.006481409618598499,0.75,3.0
2023-07-14,230104910.5456312,229922776.40739998,0.25,0.25,0.25,0.0,57526227.6364078,57526227.6364078,57526227.6364078,0.0,57526227.6364078,-0.0007915265163153384,0.75,3.0
2023-07-17,229922776.40739998,228646666.94238222,0.25,0.25,0.25,0.0,57480694.101849996,57480694.101849996,57480694.101849996,0.0,57480694.101849996,-0.005550165516254257,0.75,3.0
2023-07-18,228646666.94238222,229902514.3934581,0.25,0.25,0.25,0.0,57161666.735595554,57161666.735595554,57161666.735595554,0.0,57161666.735595554,0.0054925246358057955,0.75,3.0
2023-07-19,229902514.3934581,229756898.2997635,0.25,0.25,0.25,0.0,57475628.598364525,57475628.598364525,57475628.598364525,0.0,57475628.598364525,-0.0006333819100621252,0.75,3.0
2023-07-20,229756898.2997635,230167671.4425378,0.25,0.25,0.25,0.0,57439224.574940875,57439224.574940875,57439224.574940875,0.0,57439224.574940875,0.0017878598893617537,0.75,3.0
2023-07-21,230167671.4425378,230127204.3472594,0.25,0.25,0.25,0.0,57541917.86063445,57541917.86063445,57541917.86063445,0.0,57541917.86063445,-0.00017581572175096039,0.75,3.0
2023-07-24,230127204.3472594,231577802.7436138,0.25,0.25,0.25,0.0,57531801.08681485,57531801.08681485,57531801.08681485,0.0,57531801.08681485,0.006303463340933346,0.75,3.0
2023-07-25,231577802.7436138,232165740.8564913,0.25,0.25,0.25,0.0,57894450.68590345,57894450.68590345,57894450.68590345,0.0,57894450.68590345,0.0025388362179446233,0.75,3.0
2023-07-26,232165740.8564913,231600430.49704605,0.25,0.25,0.25,0.0,58041435.214122824,58041435.214122824,58041435.214122824,0.0,58041435.214122824,-0.0024349430599008848,0.75,3.0
2023-07-27,231600430.49704605,231092688.70087886,0.25,0.25,0.25,0.0,57900107.62426151,57900107.62426151,57900107.62426151,0.0,57900107.62426151,-0.0021923180154610755,0.75,3.0
2023-07-28,231092688.70087886,230870239.8587485,0.25,0.25,0.25,0.0,57773172.175219715,57773172.175219715,57773172.175219715,0.0,57773172.175219715,-0.0009625957592205858,0.75,3.0
2023-07-31,230870239.8587485,231119695.08123145,0.25,0.25,0.25,0.0,57717559.964687124,57717559.964687124,57717559.964687124,0.0,57717559.964687124,0.0010804996895032726,0.75,3.0
2023-08-01,231119695.08123145,229508443.48516202,0.25,0.25,0.25,0.0,57779923.77030786,57779923.77030786,57779923.77030786,0.0,57779923.77030786,-0.006971502776962013,0.75,3.0
2023-08-02,229508443.48516202,227449846.03508836,0.25,0.25,0.25,0.0,57377110.871290505,57377110.871290505,57377110.871290505,0.0,57377110.871290505,-0.00896959353134541,0.75,3.0
2023-08-03,227449846.03508836,226934771.60325077,0.25,0.25,0.25,0.0,56862461.50877209,56862461.50877209,56862461.50877209,0.0,56862461.50877209,-0.0022645626753166614,0.75,3.0
2023-08-04,226934771.60325077,227968862.4264053,0.25,0.25,0.25,0.0,56733692.90081269,56733692.90081269,56733692.90081269,0.0,56733692.90081269,0.004556775569688365,0.75,3.0
2023-08-07,227968862.4264053,226899170.86333287,0.25,0.25,0.25,0.25,56992215.60660133,56992215.60660133,56992215.60660133,56992215.60660133,0.0,-0.004692270478025368,1.0,4.0
2023-08-08,226899170.86333287,225928334.5596158,0.25,0.25,0.25,0.25,56724792.71583322,56724792.71583322,56724792.71583322,56724792.71583322,0.0,-0.004278712434351933,1.0,4.0
2023-08-09,225928334.5596158,226427236.79845357,0.25,0.25,0.25,0.25,56482083.63990395,56482083.63990395,56482083.63990395,56482083.63990395,0.0,0.002208232268919641,1.0,4.0
2023-08-10,226427236.79845357,226962172.29483902,0.25,0.25,0.25,0.25,56606809.19961339,56606809.19961339,56606809.19961339,56606809.19961339,0.0,0.0023625050764613797,1.0,4.0
2023-08-11,226962172.29483902,226052736.3884444,0.25,0.25,0.25,0.25,56740543.073709756,56740543.073709756,56740543.073709756,56740543.073709756,0.0,-0.004006993311701401,1.0,4.0
