,asset_returns,asset_returns,asset_returns,asset_returns,signals,signals,signals,signals,positions,positions,positions,positions,weights,weights,weights,weights,results,results,results,results,results
,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,BRL,AUD,BCOM,XAU,strategy_return,nav,pnl,gross_leverage,active_signals
Dates,,,,,,,,,,,,,,,,,,,,,
2018-11-08,0.004143743585215853,0.001186756121924759,-0.005421274471279491,-0.002030183694934351,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0008269286452494973,208954644.87630802,-172933.58514145017,0.75,3.0
2018-11-09,-0.002165844028318875,-0.005684387035340799,-0.004529744763533405,-0.011723856209150285,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.004604861250250641,207992437.72905725,-962207.1472507715,0.75,3.0
2018-11-12,0.0007166309670629811,-0.006559476380193607,0.0018505427374040373,-0.007671640557186166,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0012761167131797868,207727015.1030562,-265422.62600106,0.75,3.0
2018-11-13,-0.012220092366122537,0.000959624171070983,-0.007248819959541519,0.001549522230645639,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.004479847523754604,206796429.74882978,-930585.3542264104,0.75,3.0
2018-11-14,0.003350146161921863,0.0012498615758087528,0.027667806806879636,0.007194962694326401,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.002636277214062066,207341602.464526,545172.7156962156,0.5,2.0
2018-11-15,0.0015426336035226917,0.005800966454929668,-0.0221204313613943,0.002048097251585501,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0008976827137770482,207527729.4369052,186126.9723792076,0.5,2.0
2018-11-16,0.009519103525058581,0.007279194772669584,0.012787723785166127,0.008241577108195397,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0044401701583134945,208449187.86817348,921458.4312682748,0.5,2.0
2018-11-19,0.00034118774525015994,-0.0013823929504093169,0.010924487918352765,0.0006621109076643261,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0002508246632286215,208501472.06552082,52284.19734734297,0.5,2.0
2018-11-20,-0.003738746188681641,-0.005766306443965585,-0.021675344899332982,-0.0020503688213238114,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0028888553634927594,207899141.46964818,-602330.5958726406,0.75,3.0
2018-11-21,-0.007579603575057381,0.0002860032010121305,0.004518594921822272,0.003585285595010035,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0009270786947588039,207706402.60493302,-192738.86471515894,0.75,3.0
2018-11-22,-0.005556937964762865,-0.0018192754269369393,0.0,0.0021206485922156126,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0013138911998710479,207433498.99039352,-272903.61453950405,0.75,3.0
2018-11-23,-0.0004966094105911534,-0.0027691508184956026,-0.022578911634802967,-0.004549746060685145,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.001953876572442975,207028199.5363763,-405299.4540172219,0.75,3.0
2018-11-26,-0.016716084591942515,0.0005440770666242933,-0.0003092665841137876,-0.0005314582396466205,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.0041758664412412105,206163677.42554176,-864522.1108345389,0.75,3.0
2018-11-27,-0.0018223571116846582,-0.0016697865364236897,-0.003911222852540863,-0.006012761780104792,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.002376226357053285,205673785.86137614,-489891.564165622,0.75,3.0
2018-11-28,0.0028221263528542817,0.0003974938015809393,0.016350892847239118,0.005086210444014805,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0020764576496125065,206100858.7673528,427072.9059766531,0.75,3.0
2018-11-29,0.008105546280970044,0.01206348930421508,0.0020541799044455633,0.002440162786698563,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.005652299592970922,207265802.56747442,1164943.8001216352,0.75,3.0
2018-11-30,-0.0072317274049424896,-0.0014501652906249163,-0.0009039709373949156,-0.003014188742127666,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.002924020359423768,206659753.14095482,-606049.4265196025,0.75,3.0
2018-12-03,0.012391040509961648,0.007755276309363124,0.00478799234987104,0.008316127552191022,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0071156110928789484,208130263.57285622,1470510.4319013953,0.75,3.0
2018-12-04,-4.6565529604136735e-05,-0.0003706370140799109,0.00535946766960782,0.006394890588053537,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0014944220110923723,208441298.01991394,311034.447057724,0.75,3.0
2018-12-05,-0.010708819886998233,-0.011805018993042538,-0.0004916031779147456,-0.0010092528299449066,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.005880772927496419,207215502.0775462,-1225795.9423677325,0.75,3.0
2018-12-06,-0.012733447721300917,-0.007488029581851574,-0.013055484911156046,0.00039602680050765393,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.004956362625661209,206188466.90759143,-1027035.1699547768,0.75,3.0
2018-12-07,0.01508122978576032,0.00038052152589140853,0.014799814759217433,0.009315064066312218,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.006194203844490986,207465640.3020001,1277173.394408673,0.75,3.0
2018-12-10,-0.017621010021673378,-0.004111425536583058,-0.009094622159352861,-0.003882142942904454,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.006403644625290222,206137104.0695478,-1328536.2324523032,0.75,3.0
2018-12-11,0.005344994442183504,0.0019677766433088273,-0.0013066665377327036,-0.0009723092747054851,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.0015851154526967115,206463855.17858258,326751.1090347767,0.75,3.0
2018-12-12,0.01760392142278877,0.0033342281912638327,-0.005279497467366223,0.0019384677257190397,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,0.005719154334942911,207644653.83093616,1180798.6523535848,0.75,3.0
2018-12-13,-0.009928082632233215,-0.00036627262354249623,0.0040043657442387914,-0.0029462293081580215,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0008281254829251294,207472698.00170562,-171955.82923054695,0.5,2.0
2018-12-14,-0.003719947343632568,-0.00722194068929205,-0.015134328068797553,-0.0023913236016392947,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.002403316072732836,206974075.53194487,-498622.46976074576,0.5,2.0
2018-12-17,-0.0031869960869700398,0.0010922036302947191,-0.012315173948140523,0.005512421107003895,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0016511561843246536,207315822.05675432,341746.5248094499,0.5,2.0
2018-12-18,0.0014960226383320396,-0.0008329433142395537,-0.007289621353320452,0.0028655135048361036,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0005081425476491375,207421168.04674223,105345.9899879098,0.5,2.0
2018-12-19,0.009234649598611533,1.3133076842253288e-05,0.0034739086618047477,-0.005074354500488321,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0012653053559115168,207158716.93188328,-262451.11485895514,0.5,2.0
2018-12-20,0.005908809645881696,-0.008849701414038513,-0.014349052297186637,0.013498728963542206,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0011622568873759231,207399488.5774173,240771.64553403854,0.5,2.0
2018-12-21,-0.006916330885762045,-0.0037251890672261867,-0.001446531623211511,-0.0023177178416647903,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.0015107267272227443,207086164.6268111,-313323.9506062269,0.5,2.0
2018-12-24,-0.008421041453922418,-0.004961424512755719,-0.018838506033404867,0.00976975830190785,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0012020834472880326,207335099.47747138,248934.8506602943,0.5,2.0
2018-12-25,0.0,0.0,0.0,-0.0005357621216180997,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-0.00013394053040452492,207307328.9042759,-27770.57319548726,0.5,2.0
2018-12-26,-0.003956958571340041,0.0007796846636980437,0.01297325439985908,-0.0011036309458115623,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,-8.098657052837965e-05,207290539.79466254,-16789.109613358974,0.5,2.0
2018-12-27,0.003361993241608907,-0.004205745074483014,-0.005261179527043636,0.0067632621494073675,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.0006393792687310884,207423077.06841135,132537.27374881506,0.5,2.0
2018-12-28,0.010784408273773138,0.001251788268955556,-0.0027081252755358776,0.003919386067366304,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.25,0.001292793584080465,207691232.29163563,268155.22322428226,0.5,2.0
2018-12-31,-0.003230168879773343,0.0009733881050189019,-0.011300104907452035,0.001389854065323215,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.00034746351633080375,207763397.41751876,72165.12588313222,0.25,1.0
2019-01-01,0.0,0.0,0.0,8.577064928383393e-05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,2.1442662320958483e-05,207767852.41789222,4455.000373452902,0.25,1.0
2019-01-02,0.021273480523918753,-0.006127783661707631,0.003515591393644657,0.0015515359426165887,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.00038788398565414717,207848442.24057886,80589.82268664241,0.25,1.0
2019-01-03,0.01610518653308568,-0.0006950366433063904,0.0060959848074497724,0.007543262830942199,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0018858157077355497,208240406.0977845,391963.85720562935,0.25,1.0
2019-01-04,0.00973371996731287,0.015149376405957815,0.011371852341506727,-0.006358747720740521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0015896869301851302,207909369.0458744,-331037.05191010237,0.25,1.0
2019-01-07,0.0014663510662340506,0.0046284913570524555,0.003052267690642152,0.002457136192216547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0006142840480541367,208037084.45472026,127715.40884587169,0.25,1.0
2019-01-08,0.0007371696334759203,-0.0011991343080757222,0.004767462134565692,-0.0029630548940823287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.0007407637235205822,207882978.12940922,-154106.32531103492,0.25,1.0
2019-01-09,0.008423267948437507,0.005022128102375012,0.012201563289672146,0.006356047580889701,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0015890118952224253,208213306.65447113,330328.5250619054,0.25,1.0
2019-01-10,0.0002674832437985497,0.003509141379100633,-0.005295812153838786,-0.005341847305111336,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.001335461826277834,207935245.731711,-278060.922760129,0.25,1.0
2019-01-11,-0.007264294478199096,0.0015570097917367853,0.002168853552063865,0.0027979637041930516,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0006994909260482629,208080694.54930595,145448.81759494543,0.25,1.0
2019-01-14,-0.0008347388929327293,0.0008168920810731617,0.0030215386623886342,0.0011393140864173201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.00028482852160433003,208139961.86590883,59267.31660288572,0.25,1.0
2019-01-15,0.000343487123113162,-0.0005944114112037546,0.0025305968178557237,-0.0017108970984424099,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,-0.00042772427461060247,208050935.35170224,-89026.51420658827,0.25,1.0
2019-01-16,-0.005136708492720632,-0.002995645248270562,0.0019337289009455638,0.0032260315933960726,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0008065078983490181,208218730.0743223,167794.72262006998,0.25,1.0
2019-01-17,-0.00803997952202229,-0.002915851149644655,0.002379789482077843,-0.0012522513469432894,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0023230577172413946,207735025.94654897,-483704.1277733445,0.5,2.0
2019-01-18,0.0057522807468461945,0.003427975819788598,0.011546273346741298,-0.007693200727526106,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0004852299951699779,207634226.68091226,-100799.26563671231,0.5,2.0
2019-01-21,-0.006955012291742224,-0.004253768610237629,0.0,-0.0012791414153230374,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0020585384267663154,207206803.64657772,-427423.03433454037,0.5,2.0
2019-01-22,-0.001574178005311233,-0.0022175676803791733,-0.015851735887961294,0.0037095753902862683,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0005338493462437588,207317420.8632417,110617.21666398644,0.5,2.0
2019-01-23,-0.006385472792333369,-0.0006315839799099221,-0.00017730252930803214,-0.0019451922628032081,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.002082666263784144,206885647.86491507,-431772.9983266294,0.5,2.0
2019-01-24,0.010423501084882991,-0.004206086929153807,0.0016821750635966914,-0.001177185979792883,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.002311578776272527,207363880.33763498,478232.47271990776,0.5,2.0
2019-01-25,0.0013812895016878102,0.008848472282625197,0.010718168398795136,0.018763512616979172,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.005036200529666746,208408206.4216251,1044326.0839901268,0.5,2.0
2019-01-28,-0.0026401263060426006,0.00013596780883817772,-0.014829288028883947,-0.0014479984677265856,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0010220311934422965,208195206.73369282,-212999.6879322827,0.5,2.0
2019-01-29,0.010180659447489804,-0.0027446727599529375,0.007929422753549353,0.006467898355020818,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0041621394506276554,209061744.2170707,866537.4833778739,0.5,2.0
2019-01-30,0.0031212439497136923,0.005865679274180913,0.004742833575982264,0.006190015170111085,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0023278147799561943,209548401.2351826,486657.0181119144,0.5,2.0
2019-01-31,0.021332750427059954,0.014073106707162886,-0.001941094579524294,0.0010152207347469133,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.005586992790451717,210719146.64213428,1170745.4069516659,0.5,2.0
2019-02-01,-0.00161112608399272,-0.004673973561162503,0.002970571766932828,-0.002474929044465446,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0010215137821145415,210503894.1296839,-215252.5124503672,0.5,2.0
2019-02-04,-0.004026044571654563,-0.0053586356641336375,0.0016723275489407552,-0.004347562178485309,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.002093401687534968,210063224.92248017,-440669.20720374584,0.5,2.0
2019-02-05,-0.004143958377066936,0.002385184235885518,-0.0027102209113640807,0.0023394932368070442,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.00045111628506497303,209968461.98082438,-94762.94165578485,0.5,2.0
2019-02-06,-0.00525686985269691,-0.014179612563358868,0.001298209953932039,-0.006629565428945106,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.006516511961250221,208600199.98684102,-1368261.9939833581,0.75,3.0
2019-02-07,-0.007065759883530531,-0.003809469847205871,-0.011687262920815567,0.002686361549058658,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.25,0.25,0.0,0.25,-0.002047217045419436,208173150.10175008,-427049.88509094715,0.75,3.0
2019-02-08,-0.001087346327909855,-0.002228950573163191,0.00032983879129067084,0.0031905717840488013,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.0005258063640347366,208282608.86889476,109458.76714468002,0.5,2.0
2019-02-11,-0.009817390651759128,-0.0035931625404095335,-0.005120807338991118,-0.004694549909076473,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.0036279851402089003,207526962.65895447,-755646.2099402845,0.5,2.0
2019-02-12,0.009897998584537104,0.0034363977194931117,0.005546384116602132,0.0020487417056540558,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,0.00298668507254779,208146780.34047917,619817.681524694,0.5,2.0
2019-02-13,-0.004387321593918192,0.0032231805468889707,0.0008339856649350885,-0.003455904790967357,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.25,0.0,0.0,0.25,-0.001960806596221387,207738644.76060534,-408135.5798738301,0.5,2.0
2019-02-14,-0.0038178786326126257,-0.0027714404607573906,-0.0025323056081213435,0.00482289266384428,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0003818228942224222,207659325.390021,-79319.3705843389,0.75,3.0
2019-02-15,0.011425612855748835,0.003810002634138332,0.012453555541382055,0.007557692161179963,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.007859215139577713,209291364.70400077,1632039.3139797747,0.75,3.0
2019-02-18,-0.005418606657482394,0.0023781272846896684,0.0,0.003327057293438962,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0005228873410108581,209181928.89881414,-109435.8051866293,0.75,3.0
2019-02-19,0.007814212705024692,0.0004770142682644085,0.004166414474862545,0.010588669746550261,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.005642324231609375,210362201.16505474,1180272.2662405968,0.75,3.0
2019-02-20,-0.001226822254669968,0.0034079565532714184,0.004771558118537467,-0.0018643638044953947,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.00042009301484302597,210450572.85635117,88371.69129642844,0.75,3.0
2019-02-21,-0.01184164551005129,-0.010577178044253177,0.0012940411669142282,-0.011065120588147348,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.005403181232821103,209313470.2706573,-1137102.585693866,0.75,3.0
2019-02-22,0.00667104067280655,0.006393369294847684,0.004117973585302304,0.004359224254512295,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.003787059628155287,210106152.8635484,792682.5928910971,0.75,3.0
2019-02-25,0.0007062350026580955,0.005027558398307708,-0.010028663762137069,-0.00136903866405913,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.002672866855884526,209544567.091342,-561585.7722063959,0.75,3.0
2019-02-26,-0.007131084399603194,0.000120894670674776,-0.0011512773520619968,0.0010394853794122305,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.00181071909306324,209165140.74286208,-379426.3484799266,0.75,3.0
2019-02-27,0.006927202219538353,-0.004203870166050394,0.004952750611397327,-0.006847459667710165,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0012581232908063789,209428296.27805546,263155.5351933837,0.75,3.0
2019-02-28,-0.003991280067784153,-0.0039021027578883816,-0.002685958514684561,-0.004955070992377908,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0029080773937116555,208819262.5840457,-609033.6940097511,0.75,3.0
2019-03-01,-0.010085426256815189,-0.0027612413399439317,-0.005214374176807146,-0.01513720951481734,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.007609252487109919,207230304.09087163,-1588958.493174076,0.75,3.0
2019-03-04,0.003230590470427064,-0.0015766129415227814,-0.0018229874268210766,-0.005179985155863487,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0009430955280643749,207034866.11780408,-195437.97306755185,0.75,3.0
2019-03-05,0.0017822678708943052,-0.002009709261214687,0.004643744493828317,0.0009869903787866896,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0018532506858773279,207418553.6254374,383687.50763332844,0.75,3.0
2019-03-06,-0.0025761407111473122,-0.006208393595632189,-0.005578018984231714,-0.0012810459546122033,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0023588014124978074,206929294.4481675,-489259.1772699058,0.75,3.0
2019-03-07,-0.022955966556115648,0.0006816266450795361,-0.002734676891980259,-0.0005830405174290787,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.006568420991381246,205570095.72678244,-1359198.7213850617,0.75,3.0
2019-03-08,0.0025947905936039017,0.0010658337657158956,-0.0006619473422750932,0.009870800631606835,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.002950910970733911,206176714.77751744,606619.0507349968,0.75,3.0
2019-03-11,0.004120028270388154,0.002258974620844567,-0.002607289723575157,-0.0038126781175383817,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,-0.0005749848926813461,206058166.28129768,-118548.49621975422,0.75,3.0
2019-03-12,0.009062499130178203,0.0036537235563589565,0.007533308662557525,0.006363320060308597,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.005739781963261081,207240895.22750172,1182728.9462040365,0.75,3.0
2019-03-13,-0.0036504391595196806,0.0007018140560790531,0.008272169079228009,0.005792959326357261,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,0.0,0.25,0.25,0.0026036723115163973,207780482.60821947,539587.3807177544,0.75,3.0
2019-03-14,-0.0029201152265426744,-0.0038686841401072147,-0.002244561537782297,-0.009892141285749112,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,-0.0030341757058828522,207150040.115733,-630442.4924864769,0.5,2.0
2019-03-15,0.005856293302660909,0.004087411142890129,0.002906054772494393,0.004806468287338772,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0019281307649582913,207549452.48104247,399412.36530947685,0.5,2.0
2019-03-18,0.0006421565971841403,0.001396019379437119,0.003587722072274202,0.0010058353808353182,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.00114838936327738,207787800.06462574,238347.58358326554,0.5,2.0
2019-03-19,0.011325186867997106,0.0003627629239830732,0.0026442263653185805,0.0021860689877348793,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.001207573838263365,208038719.17589408,250919.11126834154,0.5,2.0
2019-03-20,-0.004553746483675569,-0.0021916098618012247,0.0034923805927422613,0.004569250551065496,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0020154077859519393,208458002.03030068,419282.85440659523,0.5,2.0
2019-03-21,-0.008137644957259993,0.0034864973545241096,-0.0003933007767690233,-0.002415182891057799,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,-0.0007021209169567055,208311639.30676818,-146362.72353249788,0.5,2.0
2019-03-22,-0.019324929428333193,-0.002687480524931063,-0.007244924848780809,0.0032993218060732854,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,-0.000986400760676881,208106160.54729816,-205478.75947001576,0.5,2.0
2019-03-25,0.007594517692134151,0.0032239072336062158,0.0020195545726215958,0.0062572315936910705,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,0.0020691965415781666,208536773.09498373,430612.54768556356,0.5,2.0
2019-03-26,-0.0028494578935190917,0.003496556507764481,0.000949755724780843,-0.004682653755957333,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,-0.0009332245077941226,208342161.46755517,-194611.62742856145,0.5,2.0
2019-03-27,-0.020233830442961342,-0.009396791103170932,-0.005236994106857185,-0.004681882785720348,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0013092485267142961,208069389.79960132,-272771.66795384884,0.25,1.0
2019-03-28,-0.0027416822996935153,0.0005064838833905849,-0.005846927941425273,-0.014608071474934037,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-0.0014617319853563182,207765248.1173577,-304141.6822436154,0.25,1.0
2019-03-29,0.0194730422929299,0.0036547465019807213,-1.2332387440139314e-06,0.0015188853241581146,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,-3.0830968600348285e-07,207765184.06131926,-64.05603843927383,0.25,1.0
2019-04-01,0.005639016391712159,0.0027611390093946753,0.0072206217504120485,-0.0036057506306195197,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0018051554376030121,208140232.51307216,375048.4517529011,0.25,1.0
2019-04-02,-0.001241072899999418,-0.007951995193460681,0.002309217155793686,0.003680924424564358,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0005773042889484215,208260392.76200473,120160.24893257022,0.25,1.0
2019-04-03,0.009329247102082938,0.007728823824294961,0.003933482610219974,-0.001957507389010127,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0009833706525549935,208465189.92033646,204797.15833172202,0.25,1.0
2019-04-04,-0.007028927206123803,-0.001184932107872405,0.0005962281874782871,0.0017675377733674669,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.00014905704686957177,208496263.1259211,31073.20558464527,0.25,1.0
2019-04-05,0.0012824891124747495,-0.0012476456534653568,0.001676956621668113,-0.0003482406110462133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0004192391554170283,208583672.92318162,87409.79726052284,0.25,1.0
