date,w_stock,w_bond,w_trend,ret_dynamic_mv_3a,nav_dynamic_mv_3a
2004-04-08,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0010787908440076897,98510221.87710041
2004-04-09,0.055765590762677834,0.5102690146536358,0.4339653945836863,0.0,98510221.87710041
2004-04-12,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0006395206121151565,98447222.55970596
2004-04-13,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.008710393259416312,97589708.53591363
2004-04-14,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0021063166429079426,97384153.7086479
2004-04-15,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0031074258391429297,97081539.67309059
2004-04-16,0.055765590762677834,0.5102690146536358,0.4339653945836863,0.002848494339691331,97358075.88933791
2004-04-19,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0005566263008304373,97303883.82369967
2004-04-20,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.00447688936963106,96868265.10058552
2004-04-21,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.004297482559481667,96451975.42074852
2004-04-22,0.055765590762677834,0.5102690146536358,0.4339653945836863,0.0040165658626237725,96839381.1326061
2004-04-23,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0010004916536337897,96742494.14003988
2004-04-26,0.055765590762677834,0.5102690146536358,0.4339653945836863,0.0017580276318826592,96912570.1179153
2004-04-27,0.055765590762677834,0.5102690146536358,0.4339653945836863,0.002944840338939465,97197962.16374885
2004-04-28,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.008006718187312143,96419725.47232269
2004-04-29,0.055765590762677834,0.5102690146536358,0.4339653945836863,-0.0016203346571989647,96263493.24950226
2004-04-30,0.055765590762677834,0.5102690146536358,0.4339653945836863,0.0018562254471696238,96442179.99530543
2004-05-03,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0018272018548517936,96618399.32547879
2004-05-04,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.00047647023749224635,96664435.11715153
2004-05-05,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.00015437983836735737,96649512.07728228
2004-05-06,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.002245614169935988,96432474.56344414
2004-05-07,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.004780063747435698,95971521.18770792
2004-05-10,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.002715947833986079,95710867.5426138
2004-05-11,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.002249102768867296,95926131.11981459
2004-05-12,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.0005459168498066105,95873763.42849952
2004-05-13,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.0011477491834216771,95763724.3948129
2004-05-14,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0009730206686258873,95856904.47795364
2004-05-17,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0011768951719576387,95969718.00603256
2004-05-18,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.001509045049299097,95824895.37819293
2004-05-19,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0013343049817256742,95952755.0134694
2004-05-20,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.00021231774144128668,95973127.48569892
2004-05-21,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.0008392236177831131,95892584.57044041
2004-05-24,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0033770776093281036,96216421.27069384
2004-05-25,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0010523829941419644,96317677.79619633
2004-05-26,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0013598350782277936,96448653.95311704
2004-05-27,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0011451848775227403,96559105.49308157
2004-05-28,0.049620980047710206,0.48933109504836525,0.46104792490392454,-0.0008072517253743347,96481157.98857169
2004-05-31,0.049620980047710206,0.48933109504836525,0.46104792490392454,0.0,96481157.98857169
2004-06-01,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.002438356577379349,96716413.45474629
2004-06-02,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0034490736291557817,96382831.42359301
2004-06-03,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0017264446154836369,96216431.80325668
2004-06-04,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0019093126738392216,96032724.55058312
2004-06-07,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.001904705677645587,96215638.62627439
2004-06-08,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0018256192492461664,96039985.50431974
2004-06-09,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0021771789751106538,95830889.26710983
2004-06-10,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0008045894825323486,95907993.79271586
2004-06-11,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0,95907993.79271586
2004-06-14,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0025392316321346782,95664461.18110283
2004-06-15,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.004930063259100144,96136093.02637339
2004-06-16,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0009976185403275592,96040185.87757562
2004-06-17,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0010040131063821206,96136611.4829361
2004-06-18,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.00022774330225176494,96114717.01356968
2004-06-21,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0003036553936330684,96143902.76579838
2004-06-22,0.06277206751960503,0.4700656107668024,0.4671623217135927,-5.461362215742162e-06,96143377.68912053
2004-06-23,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0008446841920780787,96224588.48042752
2004-06-24,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0012091309185401316,96340936.605483
2004-06-25,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0002956773672507163,96312450.77098902
2004-06-28,0.06277206751960503,0.4700656107668024,0.4671623217135927,-0.0022789131484559945,96092963.06056699
2004-06-29,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0012452315239229034,96212621.04739717
2004-06-30,0.06277206751960503,0.4700656107668024,0.4671623217135927,0.0023581740974455705,96439507.15819849
2004-07-01,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0006765444880936786,96504752.77520083
2004-07-02,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0022156173237768274,96718570.37727638
2004-07-05,0.06333961936975036,0.4561966480167826,0.4804637326134671,9.055102386232837e-05,96727328.34285052
2004-07-06,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.002348915725724132,96500124.00019872
2004-07-07,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.003225301431261945,96811365.98825352
2004-07-08,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0013282717688176912,96939957.79259638
2004-07-09,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.000266167751562099,96965760.08319856
2004-07-12,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0007340775776105336,97036940.4734716
2004-07-13,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.0026188670994377506,96782813.62263553
2004-07-14,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0008928517349518698,96869226.32569201
2004-07-15,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.0008443291984765087,96787436.8094714
2004-07-16,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.005867595626370204,97355346.35038225
2004-07-19,0.06333961936975036,0.4561966480167826,0.4804637326134671,2.737394772380745e-05,97358011.35054389
2004-07-20,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.0036155118105954532,97006012.31064992
2004-07-21,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.007005357650228429,96326450.50019135
2004-07-22,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0003726015897328422,96362341.88878103
2004-07-23,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.002710820392192162,96101120.88734952
2004-07-26,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.0022769189996649877,95882306.41931202
2004-07-27,0.06333961936975036,0.4561966480167826,0.4804637326134671,-0.003953167656835846,95503267.58671238
2004-07-28,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.001090536724918469,95607417.4073654
2004-07-29,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.0017822687019697033,95777815.51508671
2004-07-30,0.06333961936975036,0.4561966480167826,0.4804637326134671,0.004561675301404429,96214722.81054434
2004-08-02,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.001055694786910315,96316296.19183944
2004-08-03,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0005046548934141929,96364902.68202819
2004-08-04,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.0009371736990843642,96274592.02971977
2004-08-05,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.0004937749855765186,96227054.0444289
2004-08-06,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.007785817528948424,96976260.32856707
2004-08-09,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.000523392231073864,97027016.94982164
2004-08-10,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.00011541271444439287,97038215.10122228
2004-08-11,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.0018342601494964945,96860221.77028383
2004-08-12,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.00032190702356677453,96829041.78459173
2004-08-13,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0038424046721502736,97201098.14714468
2004-08-16,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0019186764940996729,97387595.6093603
2004-08-17,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0014984642273387257,97533527.43756744
2004-08-18,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0009824229638533397,97629346.61466773
2004-08-19,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0022062937824517737,97844745.63508852
2004-08-20,0.07195571563133771,0.44911445196764804,0.4789298324010144,8.891788269072649e-05,97853445.7827028
2004-08-23,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.002659960790698719,97593159.45368606
2004-08-24,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.003479988982901458,97253536.33398068
2004-08-25,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.002433724155036706,97490224.61451943
2004-08-26,0.07195571563133771,0.44911445196764804,0.4789298324010144,4.313764751140165e-05,97494430.11346465
2004-08-27,0.07195571563133771,0.44911445196764804,0.4789298324010144,-0.0006362655081385246,97432397.77034783
2004-08-30,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.001918195611903263,97619292.16820812
2004-08-31,0.07195571563133771,0.44911445196764804,0.4789298324010144,0.0038248508595997684,97992671.40177122
2004-09-01,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.00012341311100017238,98004764.98220412
2004-09-02,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.002899981157301436,97720553.01043
2004-09-03,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.004452772595891921,97285425.60992974
2004-09-06,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0012294474199879169,97405032.9254483
2004-09-07,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.000611575080115368,97464603.41626333
2004-09-08,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.003464745252012502,97802293.4381891
2004-09-09,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.0009400270219569636,97710356.63954784
2004-09-10,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0020232512355206175,97908049.23934197
2004-09-13,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0010519710386215628,98011045.6715897
2004-09-14,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0009576157052120461,98104902.58820908
2004-09-15,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.001004806505042651,98006326.14391187
2004-09-16,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0029723525673294427,98297635.49904026
2004-09-17,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0001400771129014724,98311404.748026
2004-09-20,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0015793359934238784,98466671.48810862
2004-09-21,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0014970884153242064,98614084.80128902
2004-09-22,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.00030074218039762436,98584427.38640796
2004-09-23,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.0004870878995728501,98536408.10474172
2004-09-24,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.0004236183346442052,98494666.27563858
2004-09-27,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.00045938585127205803,98539913.33175136
2004-09-28,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.001711550762976456,98708569.39559795
2004-09-29,0.08347577125686266,0.4324156908456741,0.4841085378974632,-0.0006284214702100064,98646538.81129603
2004-09-30,0.08347577125686266,0.4324156908456741,0.4841085378974632,0.0008212054998514532,98727547.89150919
2004-10-01,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0016798925085186151,98893399.55959655
2004-10-04,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.0014947513819897635,98745578.51393518
2004-10-05,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.00418565215417857,99158893.15735765
2004-10-06,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.00045197208832664545,99114076.10534115
2004-10-07,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.001117593769002298,99003306.8314654
2004-10-08,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0075374641719333085,99749540.70961049
2004-10-11,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.0004579532016656462,99703860.08807784
2004-10-12,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.005099631380951621,99195407.15437068
2004-10-13,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.003356591857872904,98862448.65837792
2004-10-14,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0018274912688955492,99043118.92012274
2004-10-15,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0018122937380925209,99222614.14434282
2004-10-18,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.0026875460791167885,98955948.79673947
2004-10-19,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0015185136892157287,99106214.75961666
2004-10-20,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.004851740362049426,99587052.38189583
2004-10-21,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0029306692875808527,99878909.09775214
2004-10-22,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.001136575152989373,99992428.98414035
2004-10-25,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0006396387955629392,100056388.02098118
2004-10-26,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.0026217408192382163,100318709.93768133
2004-10-27,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.0039453198778156,99922920.53724739
2004-10-28,0.07264064407717623,0.3707890797289437,0.5565702761938801,-0.0009585804734532489,99827136.37676996
2004-10-29,0.07264064407717623,0.3707890797289437,0.5565702761938801,0.004839218214915474,100310221.67346728
2004-11-01,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.003824422907971951,99926592.96379553
2004-11-02,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.0012374928111528122,99802934.52335985
2004-11-03,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0059522985617981045,100396991.38698648
2004-11-04,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0013340823056292841,100530929.23673429
2004-11-05,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.0009635944149221235,100434058.19479483
2004-11-08,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.003196376941041956,100113033.08708572
2004-11-09,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0006883256339277929,100181943.45404983
2004-11-10,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0005077066705683119,100232806.49501194
2004-11-11,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0007315886140815995,100306135.67500113
2004-11-12,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.004915549761036794,100799195.47624889
2004-11-15,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0009064832959385593,100890568.26319213
2004-11-16,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.0006566614953819841,100824317.31176649
2004-11-17,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.007793007854118319,101610042.00846322
2004-11-18,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.002009496726168908,101405856.96170132
2004-11-19,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.00020761588112120418,101426910.42804529
2004-11-22,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.002372125041802354,101667507.7421843
2004-11-23,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0010448289050364544,101773732.89297633
2004-11-24,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0026359779554830567,102042006.20932944
2004-11-25,0.07353385767822353,0.4777799281271289,0.4486862141946476,0.0017401678345395951,102219576.42630681
2004-11-26,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.00038918064152524285,102179794.54597679
2004-11-29,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.004157262340994296,101755006.33410026
2004-11-30,0.07353385767822353,0.4777799281271289,0.4486862141946476,-0.0029349461219062897,101456360.87287544
2004-12-01,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.0005362015270906904,101510761.92850854
2004-12-02,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.006660081165846481,100834692.01485775
2004-12-03,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.00644156971803328,101484225.71346787
2004-12-06,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.001193928322263139,101363060.8221256
2004-12-07,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.0024068511228002186,101119095.0253754
2004-12-08,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.0031669621992120927,100798854.6738115
2004-12-09,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.002721449649144339,100524535.6661253
2004-12-10,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.0006241500206571603,100461793.27511273
2004-12-13,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.003959310478647433,100859552.7059306
2004-12-14,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.0006451778908356995,100794480.35244516
2004-12-15,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.005924850178028677,101391672.54730566
2004-12-16,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.005340354075574075,100850205.11558838
2004-12-17,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.002678150926189768,101120297.18582511
2004-12-20,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.002385751870910247,101361545.1240232
2004-12-21,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.00028246690001267473,101390176.40545489
2004-12-22,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.0010017029542308468,101288613.56621957
2004-12-23,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.0011306023942117397,101403130.71522391
2004-12-24,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.0009929891817650313,101503822.92702122
2004-12-27,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.00036333283588437437,101540702.59885839
2004-12-28,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.0006175613968530847,101603410.2169928
2004-12-29,0.07801378973505699,0.45215086817570854,0.4698353420892345,-0.002807780942116386,101318130.0981315
2004-12-30,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.0035319921902564203,101675984.94236946
2004-12-31,0.07801378973505699,0.45215086817570854,0.4698353420892345,0.0013114939539482003,101809332.38188311
2005-01-03,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.003734551356703024,101429120.20151134
2005-01-04,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.005582641079062331,100862877.82846121
2005-01-05,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.0008911784580147765,100772991.00452712
2005-01-06,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.0019471431106772288,100576771.56935032
2005-01-07,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.001011739628200345,100475014.06387715
2005-01-10,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.0015099987143090466,100626731.2059338
2005-01-11,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.0001082120986713844,100637620.23570003
2005-01-12,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.0022652948946433457,100865594.123029
2005-01-13,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.00046584167534392405,100912581.52037986
2005-01-14,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.0011661295884706378,100794904.37321998
2005-01-17,0.09784666305866964,0.4721613386485452,0.4299919982927851,-8.836723066065219e-05,100785997.40665582
2005-01-18,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.0009197030293380764,100878690.59378555
2005-01-19,0.09784666305866964,0.4721613386485452,0.4299919982927851,-3.300884112696035e-05,100875360.70511465
2005-01-20,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.0003208596094012686,100842993.87628059
2005-01-21,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.002710625212490552,101116341.43798469
2005-01-24,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.00046118824974008665,101162975.10651259
2005-01-25,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.0012226956133081551,101039283.58062066
2005-01-26,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.0012886634661715417,101169489.21401916
2005-01-27,0.09784666305866964,0.4721613386485452,0.4299919982927851,-0.00010079971439545792,101159291.35840085
2005-01-28,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.002070190843651319,101368710.39712128
2005-01-31,0.09784666305866964,0.4721613386485452,0.4299919982927851,0.002634292862275225,101635745.26737843
2005-02-01,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.000572997906277094,101693982.33661957
2005-02-02,0.08380519179055711,0.5215451015930153,0.39464970661642756,5.247716411585577e-05,101699318.94842026
2005-02-03,0.08380519179055711,0.5215451015930153,0.39464970661642756,-7.374547608843295e-05,101691819.08372653
2005-02-04,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0030231859144220848,101999252.35879241
2005-02-07,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.001135385614825377,102115060.84264353
2005-02-08,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.000598505581743729,102053944.4087491
2005-02-09,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0021277512167942104,102271089.81314348
2005-02-10,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.0024311348542523223,102022455.00211637
2005-02-11,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0003942489055810553,102062677.24334566
2005-02-14,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.001744362652352815,102240711.5657281
2005-02-15,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.00044055268523300687,102195669.14570768
2005-02-16,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.0017793178473507075,102013830.56767477
2005-02-17,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0002638991865913309,102040751.93458264
2005-02-18,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.002327652603665504,101803236.51266213
2005-02-21,0.08380519179055711,0.5215451015930153,0.39464970661642756,9.338115137562141e-05,101812743.01610143
2005-02-22,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.001775581038393048,101631966.24013527
2005-02-23,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0005052534277484521,101683316.13944693
2005-02-24,0.08380519179055711,0.5215451015930153,0.39464970661642756,-0.0013529322845682449,101545745.49823992
2005-02-25,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0014929792297517204,101697351.18713845
2005-02-28,0.08380519179055711,0.5215451015930153,0.39464970661642756,0.0010642405193867768,101805581.62898612
2005-03-01,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.002008267508538425,101601128.78721277
2005-03-02,0.09551344386646593,0.5087561309752286,0.3957304251583054,-5.986111451647409e-05,101595046.83040743
2005-03-03,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.001532292623513295,101439373.48956372
2005-03-04,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.005523863766452475,101999710.76927437
2005-03-07,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.0002511713026579425,102025330.16949902
2005-03-08,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.0011274447260757256,101910302.24907327
2005-03-09,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.004097386282068189,101492736.3746365
2005-03-10,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.00010701364906104318,101481875.26656385
2005-03-11,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.0004157343195912238,101524064.76492864
2005-03-14,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.00269793827715337,101250159.10454713
2005-03-15,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.00010729493048380304,101261022.73332973
2005-03-16,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.0023815904366356667,101502185.01667538
2005-03-17,0.09551344386646593,0.5087561309752286,0.3957304251583054,3.06165385009331e-05,101505292.66223088
2005-03-18,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.0008574639390415278,101418255.53415115
2005-03-21,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.004610446826939701,100950672.05972998
2005-03-22,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.0037389155011816706,100573226.02711116
2005-03-23,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.004569095426561616,100113697.36003615
2005-03-24,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.00039031798267407183,100152773.53642775
2005-03-25,0.09551344386646593,0.5087561309752286,0.3957304251583054,-3.95683874114275e-05,100148810.65268412
2005-03-28,0.09551344386646593,0.5087561309752286,0.3957304251583054,-0.0006384676524330359,100084868.87665276
2005-03-29,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.0010273097629930942,100187687.03957763
2005-03-30,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.003099631738868514,100498231.97416934
2005-03-31,0.09551344386646593,0.5087561309752286,0.3957304251583054,0.0034739505385123475,100847357.86125554
2005-04-01,0.10090404984341939,0.5117649178611449,0.38733103229543575,-7.590132996499333e-05,100839703.41267042
2005-04-04,0.10090404984341939,0.5117649178611449,0.38733103229543575,-0.0011355750879121604,100725192.35760254
2005-04-05,0.10090404984341939,0.5117649178611449,0.38733103229543575,-0.00019236008802372956,100705816.85073443
2005-04-06,0.10090404984341939,0.5117649178611449,0.38733103229543575,0.001201874172674942,100826852.57104547
2005-04-07,0.10090404984341939,0.5117649178611449,0.38733103229543575,-0.0015137068308527803,100674230.2755753
2005-04-08,0.10090404984341939,0.5117649178611449,0.38733103229543575,-0.0013262943025908786,100540706.61754306
2005-04-11,0.10090404984341939,0.5117649178611449,0.38733103229543575,0.001842555750693528,100725958.4747
2005-04-12,0.10090404984341939,0.5117649178611449,0.38733103229543575,0.0015880498245518285,100885916.31538355
2005-04-13,0.10090404984341939,0.5117649178611449,0.38733103229543575,-0.002478712513103324,100635849.13221672
2005-04-14,0.10090404984341939,0.5117649178611449,0.38733103229543575,-0.0007299392494530183,100562391.07603309
2005-04-15,0.10090404984341939,0.5117649178611449,0.38733103229543575,0.00031793680165619726,100594363.56101869
