Start Date,1/1/2002,,,,,
End Date,4/20/2026,,,,,
,,,,,,
,USDBRL Curncy,B1MLBRUS Index,AUDUSD Curncy,B1MLAUUS Index,BCOM Index,XAU Curncy
,Last Price,Last Price,Last Price,Last Price,Last Price,Last Price
Dates,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
7/7/2003,2.8825,91.4794,0.6774,103.7454,116.6832,348.25
7/8/2003,2.871,91.3419,0.6608,100.6393,117.2276,344.45
7/9/2003,2.86,92.2025,0.6574,100.4057,118.2649,344.55
7/10/2003,2.891,91.3546,0.6587,100.2983,117.0629,345.45
7/11/2003,2.891,90.9137,0.6592,100.7371,117.015,345.2
7/14/2003,2.854,92.0339,0.6591,100.7625,117.1648,347.3
7/15/2003,2.8655,93.2566,0.6497,99.6272,116.1077,342.15
7/16/2003,2.8435,92.4515,0.6562,100.2619,115.4121,343.55
7/17/2003,2.8675,92.685,0.6532,99.8947,115.7128,344.75
7/18/2003,2.8875,92.4149,0.6479,99.0791,116.1704,347.25
7/21/2003,2.878,92.1686,0.652,99.6705,116.0647,351.75
7/22/2003,2.883,92.2383,0.651,99.604,114.0209,350.75
7/23/2003,2.9,91.9167,0.6598,100.9755,114.7523,359.65
7/24/2003,2.8855,92.2134,0.6661,101.7857,115.3716,361.65
7/25/2003,2.891,92.2234,0.6635,101.5359,115.7571,362.75
7/28/2003,2.8975,92.1274,0.6633,101.6683,116.2341,365.15
7/29/2003,2.937,91.6616,0.6628,101.8775,116.1758,361.85
7/30/2003,2.9685,90.5402,0.6529,100.1272,116.0358,356.35
7/31/2003,2.966,90.1426,0.6488,99.1718,116.3948,354.35
8/1/2003,3.03,89.1997,0.6512,99.7343,118.3628,346.15
8/4/2003,3.0675,86.2958,0.6465,99.2612,117.2502,349.45
8/5/2003,3.0173,88.6038,0.6471,98.8409,117.4481,352.05
8/6/2003,3.0525,88.264,0.648,99.4023,117.6922,351.75
8/7/2003,2.984,89.6114,0.6518,99.6764,119.1438,352.85
8/8/2003,2.9865,90.3417,0.6527,100.0233,118.6134,356.75
8/11/2003,3.0025,89.6959,0.6584,101.0592,118.6707,361.85
8/12/2003,3.0285,89.1372,0.6564,100.763,118.9983,358.45
8/13/2003,3.0065,89.2553,0.6583,100.7417,118.5316,362.7
8/14/2003,3.006,89.8521,0.6564,100.5275,118.2921,365.95
8/15/2003,2.992,90.2472,0.6602,101.2427,117.9608,363.75
8/18/2003,2.9925,90.2951,0.6584,100.7769,118.9354,358.35
8/19/2003,2.986,90.3928,0.6558,100.4798,118.8727,362.05
8/20/2003,3.0025,89.9424,0.6606,101.2722,120.0973,366.25
8/21/2003,2.999,90.0496,0.6541,100.2912,120.8397,360.75
8/22/2003,2.9865,90.4575,0.6525,100.1329,121.3215,362.95
8/25/2003,2.9955,90.8382,0.6499,100.0816,120.5607,361.25
8/26/2003,2.987,90.8118,0.6442,98.9257,120.5459,364.45
8/27/2003,2.9561,91.2003,0.6394,98.3372,119.9864,372.55
8/28/2003,2.955,92.2871,0.6403,98.1774,120.3947,369.65
8/29/2003,2.976,91.8968,0.6475,99.4367,120.8984,375.55
9/1/2003,2.9865,91.3353,0.6459,99.1086,120.8984,375.55
9/2/2003,2.963,91.4838,0.6366,98.4145,118.7809,371.95
9/3/2003,2.961,92.3262,0.6406,98.3145,119.5484,373.85
9/4/2003,2.9255,93.0719,0.6426,98.5432,119.3071,373.35
9/5/2003,2.907,94.0008,0.6479,99.5677,119.634,377.35
9/8/2003,2.95,93.207,0.6487,100.1465,119.5951,375.25
9/9/2003,2.9215,93.5945,0.6594,101.3703,119.982,382.65
9/10/2003,2.891,94.3679,0.6571,101.0887,120.65,380.45
9/11/2003,2.9135,94.6769,0.6604,101.3956,120.5949,380.15
9/12/2003,2.902,94.8048,0.6636,102.0516,119.6774,375.25
9/15/2003,2.888,95.2716,0.6653,102.5241,119.2095,374.05
9/16/2003,2.908,94.9429,0.6631,101.7341,117.8064,373.25
9/17/2003,2.9072,94.5304,0.6655,102.2059,117.6904,376.75
9/18/2003,2.901,95.0997,0.6661,102.5914,117.4459,376.35
9/19/2003,2.902,94.8021,0.6727,103.525,117.8979,381.85
9/22/2003,2.8935,95.0642,0.6778,104.9367,118.6188,387.1
9/23/2003,2.931,94.3727,0.6756,104.5164,118.5064,384.75
9/24/2003,2.9215,94.7556,0.6775,104.4501,120.0715,388.85
9/25/2003,2.94,94.5068,0.6789,104.4981,120.0378,385.35
9/26/2003,2.935,94.6197,0.6738,103.7697,119.0097,380.85
9/29/2003,2.9263,94.3245,0.6783,104.0423,120.4262,382.25
9/30/2003,2.9,94.6876,0.6801,104.9311,120.8978,385.35
10/1/2003,2.895,95.4349,0.6864,104.9847,121.1389,384.75
10/2/2003,2.8875,95.9041,0.6847,105.4769,121.9345,382.85
10/3/2003,2.886,96.2674,0.6792,104.6868,121.9401,369.55
10/6/2003,2.8625,96.7238,0.6854,105.5176,122.2614,372.95
10/7/2003,2.859,97.1394,0.6906,106.4682,123.3978,376.45
10/8/2003,2.845,97.7081,0.6907,106.3407,123.0738,375.25
10/9/2003,2.8315,98.4466,0.6903,105.9212,125.2255,370.05
10/10/2003,2.831,98.5156,0.6917,106.6772,127.1809,373.05
10/13/2003,2.835,98.342,0.6899,106.5958,128.4169,374.75
10/14/2003,2.833,98.658,0.6902,106.3748,127.3968,375.25
10/15/2003,2.838,98.8193,0.6886,106.3863,127.5947,372.95
10/16/2003,2.851,98.1964,0.6882,106.4192,126.9644,371.65
10/17/2003,2.868,97.7776,0.6926,106.8923,125.516,371.65
10/20/2003,2.869,97.0832,0.6914,106.7946,124.8853,373.35
10/21/2003,2.8473,97.7691,0.7001,107.8242,125.0666,380.75
10/22/2003,2.8608,98.088,0.7049,108.8245,125.6225,385.85
10/23/2003,2.862,98.0605,0.7,108.1478,126.8193,384.25
10/24/2003,2.87,97.7347,0.6993,108.0044,126.6318,388.55
10/27/2003,2.8688,97.8652,0.7045,108.8805,126.3351,387.95
10/28/2003,2.8532,98.2894,0.7055,108.8143,126.3617,382.85
10/29/2003,2.8395,98.7916,0.7035,108.7641,127.0427,386.5
10/30/2003,2.8482,98.7804,0.7047,109.1691,125.825,383.55
10/31/2003,2.8675,98.1798,0.7086,109.5205,126.5708,384.25
11/3/2003,2.853,98.6907,0.6967,108.2656,125.1608,376.65
11/4/2003,2.8578,98.5536,0.7032,108.584,125.1634,379.55
11/5/2003,2.868,98.6065,0.7091,109.6624,127.3027,381.35
11/6/2003,2.8715,98.2313,0.7068,109.3882,126.1467,379.95
11/7/2003,2.867,98.581,0.7095,109.7362,127.0949,383.05
11/10/2003,2.8883,97.9353,0.7155,110.8661,127.0738,385.95
11/11/2003,2.9083,97.3487,0.7154,110.7064,128.109,387.95
11/12/2003,2.9035,97.581,0.7163,110.935,128.4753,394.05
11/13/2003,2.9475,96.3885,0.7214,111.4508,129.2333,394.65
11/14/2003,2.9425,96.0587,0.7208,111.5555,130.8534,397.55
11/17/2003,2.9415,96.7415,0.7119,110.0659,128.4987,391.05
11/18/2003,2.9405,96.407,0.7245,111.7488,129.986,398.75
11/19/2003,2.9405,96.5631,0.7214,111.7464,127.7588,395.05
11/20/2003,2.9387,96.6047,0.7218,111.9547,127.0058,394.45
11/21/2003,2.9185,97.3317,0.7237,112.0913,126.8988,396.05
11/24/2003,2.9172,97.4268,0.7187,111.3449,124.817,391.48
11/25/2003,2.9335,97.049,0.7194,111.3702,125.0512,391.25
11/26/2003,2.9465,96.7509,0.7238,112.0207,126.0868,396.65
11/27/2003,2.9379,96.9093,0.7229,111.9661,126.0868,395.25
11/28/2003,2.946,96.8485,0.7243,112.2734,126.0868,398.15
12/1/2003,2.923,97.7147,0.7281,112.6722,129.0389,402.25
12/2/2003,2.9315,97.5007,0.7313,113.3052,131.144,403.25
12/3/2003,2.9338,97.4071,0.7373,114.0445,132.102,404.75
12/4/2003,2.9447,97.2376,0.7355,114.0212,132.777,402.75
12/5/2003,2.937,97.4471,0.7368,114.2985,131.8001,406.35
12/8/2003,2.9403,97.4172,0.7405,114.916,135.0055,406.75
12/9/2003,2.9388,97.661,0.7415,114.7104,134.7972,408.25
12/10/2003,2.9475,97.4206,0.7399,114.9102,134.7467,405.45
12/11/2003,2.937,97.7452,0.7396,114.2017,133.9217,404.95
12/12/2003,2.9345,97.7262,0.7418,115.1626,136.6262,408.85
12/15/2003,2.9195,98.3814,0.7442,115.548,136.3283,409.75
12/16/2003,2.9365,97.8111,0.7436,115.5291,135.7671,407.25
12/17/2003,2.9305,98.0823,0.7393,115.3704,136.7907,412.55
12/18/2003,2.9345,98.0535,0.741,114.9286,137.3204,410.75
12/19/2003,2.9225,98.4686,0.736,114.3514,136.7654,409.35
12/22/2003,2.9195,98.6501,0.7337,114.0076,133.8889,410.05
12/23/2003,2.9095,99.0559,0.7367,114.4335,133.6801,410.75
12/24/2003,2.909,99.0984,0.7418,115.365,134.6716,412.05
12/25/2003,2.908,99.0984,0.7419,115.365,134.6716,412.95
12/26/2003,2.8985,99.3948,0.7419,115.3651,134.6716,412.25
12/29/2003,2.867,100.7425,0.7443,115.5345,135.0991,414.58
12/30/2003,2.9069,99.5152,0.7491,116.4483,135.892,416.25
12/31/2003,2.8915,99.9979,0.752,117.0502,135.2686,415.45
1/1/2004,2.8915,99.9979,0.7512,117.0502,135.2686,415.85
1/2/2004,2.879,100.2894,0.7581,117.9815,135.2686,415.85
1/5/2004,2.8503,101.2976,0.7678,119.6298,140.4199,423.65
1/6/2004,2.864,100.9978,0.7697,120.0954,140.0785,422.35
1/7/2004,2.855,101.2923,0.768,119.751,139.2188,420.55
1/8/2004,2.847,101.3894,0.7757,120.6641,141.1928,423.88
1/9/2004,2.833,102.3562,0.7768,120.9891,142.2182,426.38
1/12/2004,2.782,103.8974,0.7775,121.4099,142.3097,424.45
1/13/2004,2.815,103.3585,0.779,121.096,140.6606,424.15
1/14/2004,2.8144,102.8984,0.7739,121.1736,140.6059,419.95
1/15/2004,2.8145,103.2012,0.7701,120.1052,137.4144,408.88
1/16/2004,2.829,102.7899,0.7638,119.0613,139.9493,406.75
1/19/2004,2.838,102.3819,0.7552,117.5314,139.9493,407.25
1/20/2004,2.8375,102.3901,0.7674,119.9001,142.1683,412.85
1/21/2004,2.84,102.2085,0.7738,120.6787,141.9049,410.55
1/22/2004,2.8378,102.5711,0.7783,121.5796,141.3028,409.35
1/23/2004,2.841,102.4384,0.7712,120.3308,141.2073,408.08
1/26/2004,2.85,102.3532,0.7689,120.5496,139.8684,404.05
1/27/2004,2.8675,101.548,0.7789,121.5622,139.2503,410.35
1/28/2004,2.9075,100.6904,0.7703,121.89,138.5638,410.35
1/29/2004,2.931,99.5741,0.7607,118.6081,136.818,399.35
1/30/2004,2.9345,99.4309,0.7642,119.3251,137.6197,402.45
2/2/2004,2.9305,99.1701,0.7589,118.3133,138.4654,398.35
2/3/2004,2.9205,100.1191,0.7657,119.2663,138.5208,399.65
2/4/2004,2.928,100.0865,0.7618,119.0214,137.3499,400.75
2/5/2004,2.9305,99.7674,0.7612,119.6271,137.7148,396.95
2/6/2004,2.932,99.7202,0.7708,120.4664,137.2969,403.35
2/9/2004,2.9255,99.9781,0.7772,121.4331,138.0455,406.75
2/10/2004,2.9195,100.2476,0.779,121.9647,138.4054,406.35
2/11/2004,2.9005,100.7761,0.7883,122.9477,139.3714,411.15
2/12/2004,2.902,101.2751,0.7895,123.4607,140.0161,411.85
2/13/2004,2.9045,100.9969,0.7899,123.5541,140.5043,410.15
2/16/2004,2.9125,100.9627,0.7929,124.1006,140.5043,411.65
2/17/2004,2.9176,100.5497,0.7985,124.8034,142.0288,415.55
2/18/2004,2.9495,99.9733,0.7897,123.8497,140.9828,410.95
2/19/2004,2.9645,99.6666,0.7915,123.7683,141.8762,409.98
2/20/2004,2.9613,99.7042,0.771,120.6996,140.9482,397.55
2/23/2004,2.9605,99.284,0.7719,121.0422,141.5784,398.65
2/24/2004,2.96,99.3373,0.7801,122.059,143.1398,403.85
2/25/2004,2.9395,100.0337,0.7722,120.8837,143.8365,396.05
2/26/2004,2.9215,100.0742,0.7715,120.8807,145.6168,395.05
2/27/2004,2.9059,101.1267,0.7738,121.24,146.4448,396.15
3/1/2004,2.8985,101.9889,0.7727,121.323,148.6982,399.55
3/2/2004,2.886,101.7624,0.7637,119.442,146.7784,393.05
3/3/2004,2.8785,102.1609,0.7499,116.9521,144.084,393.35
3/4/2004,2.8891,102.4752,0.7513,117.7329,144.8247,393.05
3/5/2004,2.868,102.9994,0.7595,119.1086,146.0612,401.25
3/8/2004,2.879,102.8719,0.7598,118.5564,143.9637,401.45
3/9/2004,2.8875,103.0562,0.7585,119.7651,144.2988,402.75
3/10/2004,2.913,102.1132,0.7456,117.6301,143.8865,400.15
3/11/2004,2.9205,101.6745,0.7374,115.8038,146.7277,402.93
3/12/2004,2.9025,101.904,0.7336,115.1423,145.6506,395.25
3/15/2004,2.903,102.2155,0.7365,115.5009,148.2916,399.48
3/16/2004,2.899,102.334,0.7427,116.393,149.2709,402.25
3/17/2004,2.9095,102.077,0.7416,116.3759,150.223,407.35
3/18/2004,2.9045,102.012,0.7511,118.16,151.1638,411.35
3/19/2004,2.9015,102.4908,0.7491,117.6713,151.2636,412.35
3/22/2004,2.907,102.1627,0.7533,118.7069,151.6906,417.25
3/23/2004,2.9205,102.0316,0.7527,118.3272,151.4422,419.75
3/24/2004,2.933,101.707,0.7447,117.6661,150.0681,415.55
3/25/2004,2.944,101.6745,0.739,116.4655,147.6662,416.25
3/26/2004,2.9395,101.3846,0.7466,117.3752,148.0687,422.35
3/29/2004,2.9367,101.5571,0.7467,117.6248,148.002,417.85
3/30/2004,2.9073,102.2693,0.7534,118.4562,150.4147,420.85
3/31/2004,2.8953,102.6661,0.7668,119.98,150.8372,426.45
4/1/2004,2.8895,103.355,0.7669,120.702,149.9662,425.9
4/2/2004,2.894,103.2215,0.7577,119.2227,150.0802,420.65
4/5/2004,2.8755,103.7098,0.7541,118.6235,148.6681,415.65
4/6/2004,2.8795,104.1604,0.7632,119.8632,149.7132,419.45
4/7/2004,2.8775,104.3206,0.7663,121.0692,150.8711,423.05
4/8/2004,2.885,104.1258,0.7626,119.9334,151.5674,420.05
4/9/2004,2.8855,104.1258,0.7635,119.9334,151.5674,420.05
4/12/2004,2.8813,103.8123,0.7663,120.9233,151.4755,418.65
4/13/2004,2.892,104.0224,0.7547,119.0032,148.6087,406.65
4/14/2004,2.8861,103.7896,0.7347,115.5521,149.8324,400.55
4/15/2004,2.9195,102.515,0.7412,116.6164,148.488,399.35
4/16/2004,2.913,103.1136,0.7439,117.2445,148.8454,400.55
4/19/2004,2.907,103.1761,0.7466,117.5728,148.4744,401.05
4/20/2004,2.9283,102.9312,0.7327,116.2803,147.624,394.85
4/21/2004,2.928,102.722,0.7305,115.7114,144.1939,390.05
4/22/2004,2.923,102.9487,0.7347,115.3546,145.1531,392.95
4/23/2004,2.911,103.4285,0.7338,115.7631,145.4855,395.05
4/26/2004,2.9095,103.5371,0.735,115.5738,146.6349,396.35
4/27/2004,2.9175,103.3416,0.7349,115.7607,148.6018,398.75
4/28/2004,2.9625,102.8317,0.722,114.165,146.6732,385.65
4/29/2004,2.963,101.8872,0.7212,113.6375,147.72,387.85
4/30/2004,2.933,102.7282,0.7207,113.7775,148.0462,386.75
5/3/2004,2.9755,102.1727,0.7211,113.6661,150.422,387.15
5/4/2004,2.9733,101.8935,0.7301,115.0394,151.9315,392.65
5/5/2004,2.9535,102.026,0.7325,115.8468,152.3684,393.25
5/6/2004,2.9963,101.1563,0.7217,114.2459,150.9853,387.75
5/7/2004,3.0615,98.3142,0.7034,111.1489,151.2121,378.75
5/10/2004,3.141,97.856,0.6959,109.4221,148.2491,378.75
5/11/2004,3.0735,98.1702,0.697,110.0839,150.0953,377.85
5/12/2004,3.142,96.9788,0.6991,110.0652,149.8107,378.13
5/13/2004,3.134,97.4102,0.6886,109.1398,150.0466,374.85
5/14/2004,3.09,98.3955,0.6913,109.3262,149.0783,376.65
5/17/2004,3.1218,97.4376,0.6858,108.8495,148.2263,379.15
5/18/2004,3.13,97.4504,0.6874,108.4811,146.9016,377.15
5/19/2004,3.1345,97.6487,0.6957,110.5988,150.6122,382.45
5/20/2004,3.2118,94.8694,0.6964,109.5766,148.3661,379.65
5/21/2004,3.194,95.3586,0.6978,110.4453,148.3287,384.35
5/24/2004,3.1743,95.4533,0.6973,110.601,151.6245,385.55
5/25/2004,3.137,96.9385,0.7098,111.9438,151.4083,388.65
5/26/2004,3.1815,96.0867,0.7073,111.8306,151.1075,388.75
5/27/2004,3.1195,97.1764,0.7172,113.4519,149.5937,394.75
5/28/2004,3.089,98.3173,0.7145,113.1826,150.4365,393.35
5/31/2004,3.189,96.8073,0.7152,113.2752,150.4365,395.55
6/1/2004,3.1455,97.2097,0.7076,112.2476,154.9942,394.65
6/2/2004,3.1313,97.8562,0.6961,110.4694,151.1132,391.55
6/3/2004,3.158,97.6792,0.6888,109.0384,148.9622,388.35
6/4/2004,3.1283,98.0328,0.6958,110.3191,148.1654,389.95
6/7/2004,3.111,98.6044,0.7072,112.0923,148.5661,393.75
6/8/2004,3.111,98.5493,0.7008,110.9497,146.2231,391.35
6/9/2004,3.1248,98.9103,0.6901,109.7751,145.5523,384.65
6/10/2004,3.1095,98.3338,0.6973,110.5238,145.7751,386.05
6/11/2004,3.142,97.8167,0.6929,109.9667,145.7751,384.55
6/14/2004,3.1665,97.3537,0.6876,109.0314,144.8755,383.55
6/15/2004,3.1309,98.6661,0.6974,110.3929,144.1411,389.05
6/16/2004,3.1314,98.0798,0.6893,109.1353,145.1781,384.65
6/17/2004,3.1397,98.6817,0.6824,108.9365,147.2173,388.88
6/18/2004,3.1395,98.3056,0.6888,109.3927,147.2155,394.85
6/21/2004,3.133,98.7597,0.6903,109.5322,146.0277,393.85
6/22/2004,3.133,98.6185,0.6877,109.0044,145.4771,394.95
6/23/2004,3.1093,99.1761,0.6881,109.2713,146.3834,395.75
6/24/2004,3.0983,99.8578,0.6998,111.231,147.6814,402.15
6/25/2004,3.1103,99.7593,0.7006,111.3546,147.0314,401.55
6/28/2004,3.125,98.9058,0.6995,110.922,144.2503,400.88
6/29/2004,3.11,99.5459,0.6903,109.9965,143.2893,392.55
6/30/2004,3.085,100.1103,0.6993,110.4539,144.0336,394.25
7/1/2004,3.075,100.7514,0.705,112.1741,145.7458,395.95
7/2/2004,3.0385,102.0668,0.7133,113.4607,145.1736,397.95
7/5/2004,3.023,102.6781,0.7118,113.2527,145.1736,398.25
7/6/2004,3.0535,102.6857,0.7131,113.8393,146.9548,392.75
7/7/2004,3.043,102.6696,0.7233,114.9966,147.3126,402.45
7/8/2004,3.058,102.2854,0.7198,114.8775,147.4818,407.95
7/9/2004,3.041,102.4431,0.7222,114.9696,147.0961,407.65
7/12/2004,3.035,102.5056,0.7272,115.9552,145.9244,407.95
7/13/2004,3.042,102.3447,0.7249,115.1717,145.1352,401.65
7/14/2004,3.0276,103.1987,0.7238,115.3926,147.8004,405.45
7/15/2004,3.02,103.4156,0.7228,115.0806,146.4657,404.05
7/16/2004,3,104.1744,0.7323,116.67,146.6498,406.65
7/19/2004,2.9967,104.3739,0.7321,116.7478,146.7271,405.65
7/20/2004,3.0003,104.2432,0.7276,116.6176,145.4165,400.15
7/21/2004,3.0283,103.069,0.7154,113.7473,144.2294,396.75
7/22/2004,3.041,102.9276,0.715,114.0882,145.3411,395.05
7/23/2004,3.056,102.7731,0.7094,113.112,145.2327,390.15
7/26/2004,3.075,101.7937,0.7093,113.2363,144.3599,388.95
7/27/2004,3.0583,102.1754,0.6994,111.4466,144.3411,387.25
7/28/2004,3.0428,102.7164,0.6997,111.2993,145.7462,387.85
7/29/2004,3.036,103.6011,0.6994,111.3793,145.9746,387.55
7/30/2004,3.0365,103.8487,0.7027,112.1412,146.4138,391.05
8/2/2004,3.05,103.4899,0.7032,112.3738,146.0031,392.15
8/3/2004,3.0498,102.9513,0.7071,112.7059,146.1775,394.05
8/4/2004,3.0609,103.0749,0.7041,112.4662,144.126,391.65
8/5/2004,3.0783,102.9339,0.7036,112.3741,145.7562,392.85
8/6/2004,3.0315,103.5963,0.7134,113.9166,144.8048,399.75
8/9/2004,3.0415,103.8015,0.7155,114.3926,145.432,400.25
8/10/2004,3.028,104.5121,0.7133,114.2949,145.1417,398.65
8/11/2004,3.036,103.9153,0.7151,113.9724,144.1249,395.45
8/12/2004,3.0385,104.2782,0.7148,114.0404,144.9543,393.75
8/13/2004,3.021,104.7112,0.7169,114.5626,146.8723,398.95
8/16/2004,3.004,104.9886,0.7182,114.9584,146.1515,402.25
8/17/2004,3.0009,105.7549,0.7156,114.2673,147.0224,405.05
8/18/2004,2.98,106.0363,0.716,114.3902,146.8546,404.55
8/19/2004,2.9855,106.5544,0.7248,115.7854,149.1038,406.65
8/20/2004,2.966,106.6375,0.724,115.7813,148.4827,412.75
8/23/2004,2.9676,107.0394,0.7136,114.6267,147.8061,409.95
8/24/2004,2.9565,107.4866,0.7048,112.624,146.0865,403.15
8/25/2004,2.9547,107.7286,0.7058,112.8277,143.9274,406.55
8/26/2004,2.956,107.4477,0.7036,112.4146,143.0653,406.55
8/27/2004,2.954,107.4916,0.7029,112.4901,142.6336,403.25
8/30/2004,2.9426,108.0132,0.6998,112.0376,143.0396,408.05
8/31/2004,2.927,108.339,0.7042,113.1214,143.5561,409.85
9/1/2004,2.9351,108.7798,0.7035,112.7021,145.3767,408.85
9/2/2004,2.939,108.4173,0.6975,111.403,144.1697,406.35
9/3/2004,2.927,108.9083,0.6914,110.7337,142.8045,401.05
9/6/2004,2.91,109.4702,0.6925,110.8731,142.8045,402.55
9/7/2004,2.9,109.4466,0.6947,111.1902,141.6087,397.75
9/8/2004,2.9,110.2015,0.6967,111.6501,140.9914,399.65
9/9/2004,2.8978,109.9832,0.6886,109.9866,142.9435,398.95
9/10/2004,2.9035,110.0143,0.6954,111.4547,141.6543,402.75
9/13/2004,2.9095,109.9199,0.6965,111.6743,143.4442,403.95
9/14/2004,2.906,109.7225,0.702,112.7119,143.9151,405.43
9/15/2004,2.903,110.125,0.6954,111.3609,143.0102,405.15
9/16/2004,2.885,110.7445,0.699,111.8272,143.1109,404.53
9/17/2004,2.8665,111.4196,0.6979,111.935,144.9174,405.65
9/20/2004,2.8734,111.933,0.7012,112.4909,145.6079,405.05
9/21/2004,2.8649,111.4053,0.7036,112.5179,148.1959,409.25
9/22/2004,2.8843,111.7008,0.7068,113.3787,150.1015,407.35
9/23/2004,2.8783,111.7461,0.7134,114.6629,150.3496,410.13
9/24/2004,2.8705,111.991,0.7146,114.6902,149.3367,407.83
9/27/2004,2.873,111.8592,0.7137,114.5727,150.3402,408.63
9/28/2004,2.867,112.1943,0.7179,115.0974,150.8987,412.25
9/29/2004,2.8505,112.6394,0.7172,114.8038,152.7568,412.95
9/30/2004,2.8608,112.4162,0.7277,116.8078,153.1752,418.25
10/1/2004,2.839,113.3496,0.7263,116.6596,153.3178,419.47
10/4/2004,2.825,114.1183,0.7217,115.7771,152.0052,414.05
10/5/2004,2.829,114.292,0.7244,116.4137,154.5738,418.75
10/6/2004,2.8358,113.6813,0.7242,116.249,155.7094,417.88
10/7/2004,2.85,113.2419,0.7281,117.0324,156.3972,417.65
10/8/2004,2.8325,114.6744,0.7349,118.1083,157.7358,422.78
10/11/2004,2.819,114.6745,0.7329,117.8482,157.671,422.05
10/12/2004,2.8235,114.3663,0.7308,117.4585,154.7387,415.25
10/13/2004,2.8425,113.5942,0.7262,116.3612,153.0945,416.25
10/14/2004,2.8686,112.4371,0.7286,117.488,154.1115,417.75
10/15/2004,2.8565,113.2443,0.7312,117.5967,154.9765,418.8
10/18/2004,2.863,113.4265,0.7253,116.789,153.1181,416.25
10/19/2004,2.8714,112.6975,0.7271,117.17,154.4894,419.85
10/20/2004,2.8748,112.29,0.7349,118.2585,156.3498,424.13
10/21/2004,2.8553,113.3676,0.7374,118.9999,157.1432,423.75
10/22/2004,2.871,113.6715,0.7403,119.14,158.1304,424.23
10/25/2004,2.88,112.3108,0.7468,120.3097,157.255,428.45
10/26/2004,2.8628,113.0497,0.7463,119.9348,159.2942,426.85
10/27/2004,2.8615,113.5762,0.7449,119.9141,155.9892,424.25
10/28/2004,2.8619,113.5172,0.7467,120.2858,154.03,424.35
10/29/2004,2.857,114.0018,0.7484,120.5225,155.5494,428.55
11/1/2004,2.8536,113.8046,0.7464,120.1792,153.2528,427.55
11/2/2004,2.8535,114.5126,0.7484,120.0151,152.453,421.55
11/3/2004,2.8285,115.1635,0.7565,121.5559,154.2203,426.85
11/4/2004,2.8175,115.661,0.7575,122.0404,152.1742,429.55
11/5/2004,2.8195,115.6331,0.7628,122.9236,152.2651,433.55
11/8/2004,2.837,115.0146,0.7577,122.0814,151.1296,431.95
11/9/2004,2.8285,115.5286,0.7602,122.6525,149.589,435.15
11/10/2004,2.8252,115.6841,0.7596,122.3302,151.9703,434.55
11/11/2004,2.818,116.0264,0.7654,123.2321,150.3709,434.88
11/12/2004,2.7905,117.2341,0.7694,124.0648,150.6085,437.85
11/15/2004,2.7925,117.0933,0.7729,124.4472,151.5834,436.75
11/16/2004,2.787,117.5345,0.7726,124.7179,149.9211,439.45
11/17/2004,2.7595,118.6355,0.7821,126.3243,152.4963,444.65
11/18/2004,2.7725,117.9655,0.7779,125.5687,151.2362,442.95
11/19/2004,2.7835,117.7327,0.7838,126.4671,153.0469,447.05
11/22/2004,2.755,119.1736,0.7825,126.3988,152.0046,448.94
11/23/2004,2.742,119.7427,0.7859,127.019,152.942,447.05
11/24/2004,2.7545,119.3753,0.7869,127.0192,156.2232,449.55
11/25/2004,2.745,119.8228,0.7917,127.9089,156.2232,451.69
11/26/2004,2.737,120.4243,0.7907,127.6622,156.2232,451.95
11/29/2004,2.748,119.7399,0.7834,126.7856,154.7398,453.95
11/30/2004,2.72,121.1207,0.7729,124.552,153.406,450.95
12/1/2004,2.71,121.575,0.7768,125.4835,149.8825,454.75
12/2/2004,2.732,120.6068,0.7742,125.3555,145.2785,449.25
12/3/2004,2.7085,121.562,0.7817,126.2855,145.2207,455.9
12/6/2004,2.7177,121.3794,0.7733,125.3932,145.6761,452.25
12/7/2004,2.756,120.117,0.774,125.2314,142.8308,450.9
12/8/2004,2.759,119.695,0.7575,122.2577,142.3915,440.6
12/9/2004,2.7791,118.7849,0.7545,121.5437,142.9295,437.3
12/10/2004,2.7743,119.011,0.7514,121.4728,141.2706,434.2
12/13/2004,2.757,119.6144,0.7589,122.6619,143.4944,438.85
12/14/2004,2.7655,119.5437,0.7572,122.1077,143.9359,435.6
12/15/2004,2.7255,121.4193,0.7637,123.4577,146.8914,440.6
12/16/2004,2.741,120.7747,0.7564,122.0645,145.9515,437.2
12/17/2004,2.712,122.204,0.7623,123.303,149.5043,441.5
12/20/2004,2.6775,123.8789,0.7631,123.4902,148.6471,442.99
12/21/2004,2.6995,122.8139,0.7649,123.7424,148.622,441.6
12/22/2004,2.7055,122.6526,0.7635,123.606,146.9099,439.7
12/23/2004,2.7013,122.9662,0.7674,124.0123,147.1413,442.25
12/24/2004,2.691,123.4513,0.7689,124.4593,147.1413,442.65
12/27/2004,2.6875,123.6476,0.7773,126.0449,144.0957,444.35
12/28/2004,2.6891,123.6963,0.7785,126.2069,144.5726,443.75
12/29/2004,2.666,124.6742,0.7739,124.955,146.1957,436.46
12/30/2004,2.6531,125.4868,0.7798,126.1289,145.6045,438
12/31/2004,2.656,125.4588,0.7803,126.3659,145.6045,438.45
1/3/2005,2.6759,124.8365,0.7781,126.0922,143.2955,429.55
1/4/2005,2.719,123.763,0.7649,124.5183,142.393,427.55
